,name,price,region,distillery,bottler,age,ABV,chill_filter,cask_strength,maturation_bourbon,maturation_brandy,maturation_marsala,maturation_oak,maturation_port,maturation_red wine,maturation_rum,maturation_rye,maturation_sauternes,maturation_sherry,maturation_white wine,maturation_wine,token_unified
3027,Kilchoman Port Cask Matured 2018 Release,97.4,Islay Whisky,Kilchoman,Kilchoman,,50.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['cinnamon', 'paprika', 'vanilla', 'red_berry', 'baklava', 'plum', 'earthy_peat', 'forest_floor', 'raisin', 'orange_zest', 'fizz', 'oak', 'root', 'ginger']"
3028,Clynelish 10 Year Old 2008 (cask 800122) - Un-Chillfiltered Collection (Signatory),,Highland Whisky,Clynelish,Signatory,10.0,46.0,False,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['orange_blossom', 'vanilla', 'buttered', 'rye_bread', 'dry', 'oak', 'candle', 'wax', 'underneath', 'honeyed', 'porridge', 'cream', 'malt', 'lead', 'gingerbread', 'stone_fruit', 'toast', 'spice', 'nutty', 'chocolate', 'linger']"
3029,Glen Scotia 1992 (bottled 2015) - The MacPhail's Collection (Gordon & MacPhail),126.32,Campbeltown Whisky,Glen Scotia,Gordon & MacPhail,,43.0,,,,,,,,,,,,,,,"['runny_honey', 'flaky_pastry', 'cinnamon', 'biscuit', 'later', 'frosties', 'raspberry', 'floral', 'malt', 'enjoyably', 'grist', 'chocolate', 'peanut']"
3030,Auchroisk 14 Year Old 2001 - Small Batch (WM Cadenhead),57.28,Speyside Whisky,Auchroisk,WM Cadenhead,14.0,46.0,,,,,,,,,,,,,,,"['fresh', 'fruit', 'way', 'butter', 'texture', 'caramel', 'vanilla', 'slightly', 'odd', 'grass', 'feel', 'present', 'oak', 'floral', 'particularly', 'sweet', 'fresh', 'red', 'fruit', 'crisp', 'raspberry', 'fresh', 'malt', 'slight', 'oak', 'short', 'heavy', 'caramel', 'welcome', 'black_pepper', 'slight', 'suggestion', 'mint']"
3031,Caol Ila 9 Year Old 2007 (The Whisky Agency / La Maison du Whisky),142.48,Islay Whisky,Caol Ila,La Maison du Whisky,9.0,52.9,,,,,,,,,,,,,,,"['peanut_shell', 'seaweed', 'cinnamon', 'vanilla', 'vegetal', 'wave', 'sweet', 'vanilla', 'later', 'refreshing', 'coastal', 'spray', 'smoke', 'barley']"
3032,Edradour 14 Year Old 2004 (cask 444) Natural Cask Strength - Ibisco Decanter,96.26,Highland Whisky,Edradour,Edradour,14.0,56.0,,,,,,,,,,,,,,,"['floral', 'layer', 'runny_honey', 'treacle', 'classic', 'sherry', 'rich', 'chocolate', 'raisin', 'old_cognac', 'perfumed', 'oak', 'tobacco', 'nutmeg', 'thing']"
3033,Glen Moray 25 Year Old 1989 (cask 5205) - The Duncan Taylor Single,,Speyside Whisky,Glen Moray,Duncan Taylor,25.0,54.3,,,,,,,,,,,,,,,"['grass', 'spice', 'honeyed', 'malt', 'pastry', 'nut', 'barley', 'orchard_fruit', 'juicy', 'slightly', 'perfumed', 'sweet', 'drying', 'nut', 'apricot']"
3034,Ben Nevis 20 Year Old 1996 (cask 2212) - The Cooper's Choice (The Vintage Malt Whisky Co.),114.59,Highland Whisky,Ben Nevis,The Vintage Malt Whisky Co.,20.0,46.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['subtly', 'mineral_y', 'juicy', 'raisin', 'milk_chocolate', 'red', 'liquorice', 'toasted', 'cinnamon', 'stone_fruit', 'caramel', 'chocolate', 'digestive', 'yellow_plum', 'clove']"
3035,Caol Ila 18 Year Old 1997 - Cask Series Five (The Whisky Lounge),36.7,Islay Whisky,Caol Ila,The Whisky Lounge,18.0,40.0,,True,,,,,,,,,,,,,"['herbaceous', 'cigar_box', 'driftwood', 'helping', 'caramel', 'subtly', 'sweet', 'buttered_bread', 'seaweed', 'good', 'whiff', 'vanilla', 'bean', 'red_chilli', 'sea_salt']"
3036,Benrinnes 15 Year Old 2003 (cask 12760) - Old Particular (Douglas Laing),97.21,Speyside Whisky,Benrinnes,Douglas Laing,15.0,48.4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['spice', 'orange_peel', 'date', 'pecan', 'chocolate_mousse', 'raisin', 'fruit', 'cedar', 'soft', 'oak', 'spice', 'mocha']"
3037,Clynelish 1997 (bottled 2016) (cask 12358) - Samaroli,,Highland Whisky,Clynelish,Samaroli,,45.0,,,,,,,,,,,,,,,"['dry', 'oak', 'floral', 'barley', 'sea_air', 'salted_cracker', 'sesame', 'snap', 'thyme_honey', 'ginger', 'spice', 'cookie_dough']"
3038,Ardmore 8 Year Old 2008 (cask 800115) - Cask Strength Collection (Signatory) (La Maison du Whisky 60th Anniversary),94.02,Highland Whisky,Ardmore,Signatory,8.0,61.8,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['melon', 'peat', 'ember', 'oily_walnut', 'light', 'oak', 'tobacco_leaf', 'sharp_green', 'apple', 'anise', 'cardamom', 'toffee_penny', 'lemon_zest']"
3039,Springbank 20 Year Old 1996 - Old & Rare Platinum (Hunter Laing),,Campbeltown Whisky,Springbank,Hunter Laing,20.0,58.3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['rich', 'robust', 'plenty', 'earth', 'peat', 'layer', 'thick', 'honey', 'chocolate', 'spread', 'damson_jam', 'rye_toast', 'buttery_pastry', 'cumin_powder', 'warming', 'kick', 'cinnamon', 'raisin', 'red', 'plum']"
3040,Jura Prophecy,62.87,Island Whisky,Jura,Jura,,46.0,,,,,,,,,,,,,,,"['dry', 'muscular', 'power', 'jura', 'nutmeg', 'cardamom', 'sea_spray', 'coal_tar', 'peat', 'aniseed', 'oil', 'dry', 'pungent', 'good_length', 'punch', 'dr', 'peat', 'smoke', 'dr', 'herbal']"
3041,Glengoyne 21 Year Old 1996 (cask 12388) - Old Particular (Douglas Laing),109.8,Highland Whisky,Glengoyne,Douglas Laing,21.0,49.5,,,,,,,,,,,,,,,"['chocolate', 'soda', 'bread', 'pepper', 'cracker', 'toffee_penny', 'apple', 'chutney', 'honey', 'barley', 'butterscotch', 'liquorice', 'allsorts', 'lemon_curd', 'caramel', 'raw', 'cinnamon']"
3042,Caol Ila 8 Year Old 2009 - Hepburn's Choice (Langside),73.96,Islay Whisky,Caol Ila,Langside Distillers,8.0,46.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['cacao', 'raspberry', 'melon', 'white_pepper', 'cinnamon', 'whiff', 'smoke', 'savoury', 'thing', 'red_berry', 'slightly', 'teacake', 'butter', 'sweet', 'orange', 'sweetie']"
3043,Glenglassaugh Pedro Ximenéz Sherry Wood Finish,62.87,Highland Whisky,Glenglassaugh,Glenglassaugh,,46.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['chocolate_button', 'brown_sugar', 'juicy', 'apricot', 'earth', 'floral', 'sponge_cake', 'honey', 'hot', 'warm', 'chocolate', 'sauce', 'strawberry', 'sweet', 'sticky_toffee', 'pudding', 'blueberry']"
3044,Ledaig 15 Year Old 2001 (cask 11605) - Old Particular (Douglas Laing),108.17,Island Whisky,Tobermory,Douglas Laing,15.0,48.4,,,,,,,,,,,,,,,"['smoke', 'battle', 'layer', 'caramel', 'peat_smoke', 'cream', 'vanilla', 'battle', 'salt', 'slightly', 'fiery']"
3045,Bruichladdich 15 Year Old (That Boutique-y Whisky Company),90.52,Islay Whisky,Bruichladdich,That Boutique-y Whisky Company,15.0,50.5,,,,,,,,,,,,,,,"['chocolate', 'tart', 'honey', 'apple', 'butter', 'malt', 'savoury', 'oak', 'warmth', 'plum', 'gingerbread', 'almond', 'cedar', 'treacle', 'soft', 'rye', 'cracker', 'fry', 'banana', 'malt_loaf']"
3046,The Macallan Gold - 1824 Series Gift Pack with 2x Glasses,51.87,Speyside Whisky,The Macallan,The Macallan,,40.0,,,,,,,,,,,,,,,"['citrus', 'sweet', 'ginger', 'cinnamon', 'soft', 'oak', 'tone', 'toasted', 'apple', 'burnished', 'gold', 'spirit', 'lemon', 'citrus', 'orange_peel', 'sweet', 'zest', 'quiet', 'vanilla', 'dark_chocolate', 'assertive', 'overly', 'floral', 'light', 'oak', 'finish', 'medium', 'sweet', 'malt', 'slightly', 'dr']"
3047,Bruichladdich 26 Year Old 1990 (cask 172) - Cask Strength Collection (Signatory),240.78,Islay Whisky,Bruichladdich,Signatory,26.0,56.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['black', 'liquorice', 'red', 'apple', 'milky_coffee', 'buttered_bread', 'christmas', 'spice', 'milk_chocolate', 'brownie', 'juicy', 'kiwi', 'dr', 'oak', 'slight', 'mineral']"
3048,Bruichladdich 24 Year Old 1992 - Black Art 5,318.61,Islay Whisky,Bruichladdich,Bruichladdich,24.0,48.4,,,,,,,,,,,,,,,"['pineapple_mango', 'cigar_box', 'toasted', 'oak', 'red_berry', 'dense', 'vanilla', 'brown_sugar', 'zest', 'citrus', 'tropical_fruit', 'cream', 'long', 'sweet', 'strawberry']"
3049,Bunnahabhain 28 Year Old 1989 (cask 5795) - Cask Strength Collection (Signatory),194.93,Islay Whisky,Bunnahabhain,Signatory,28.0,48.4,,,,,,,,,,,,,,,"['pine_resin', 'sugar', 'juicy', 'grape', 'marzipan', 'mint_leaf', 'green', 'pear', 'waft', 'rock_pool', 'mature_oak', 'core', 'butter', 'malt']"
3050,Ledaig 2007 (cask 800013) - Spirit & Cask Range,60.66,Island Whisky,Tobermory,Whiskymax,,48.0,,,,,,,,,,,,,,,"['cumin_powder', 'paprika', 'sweet', 'charred_oak', 'spearmint', 'smoke', 'porridge', 'raisin', 'apricot', 'kipper', 'grist', 'herbaceous']"
3051,Aultmore 20 Year Old 1997 - Small Batch (WM Cadenhead),93.75,Speyside Whisky,Aultmore,WM Cadenhead,20.0,53.1,,,,,,,,,,,,,,,"['continued', 'biscuit', 'y', 'fresh', 'fruit', 'sweet', 'peach', 'pineapple', 'shape', 'core', 'chelsea', 'bun', 'caramel', 'shortbread', 'cinnamon', 'heat', 'cedar', 'honey', 'wax', 'orange']"
3052,Braeval 19 Year Old 1997 (cask 12116) - Old Particular (Douglas Laing),93.05,Speyside Whisky,Braeval (AKA Braes of Glenlivet),Douglas Laing,19.0,51.5,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['raspberry', 'chocolate_brownie', 'espresso', 'grist', 'barley', 'cinnamon', 'spice', 'smoke', 'honey', 'butterscotch', 'confidently', 'forest_floor', 'aroma', 'crumbly', 'oat', 'cake', 'white', 'oak', 'faint', 'smoke', 'rich', 'sweet', 'light', 'floral', 'malt', 'pepper', 'oak', 'exotic_spice']"
3053,Octomore 01.1,,Islay Whisky,Bruichladdich,Bruichladdich,,63.5,,,,,,,,,,,,,,,"['smoke', 'spiced', 'pepper', 'oak', 'coastal', 'good', 'peat', 'fruit', 'rich', 'punch', 'wood_smoke', 'tarry_rope', 'pipe_tobacco', 'ember', 'meat', 'seaweed', 'aniseed', 'peat', 'long', 'finish', 'oil', 'coastal']"
3054,Bunnahabhain 8 Year Old - Single Minded (Douglas Laing),34.34,Islay Whisky,Bunnahabhain,Douglas Laing,8.0,43.0,,,,,,,,,,,,,,,"['honey', 'fig', 'oily_walnut', 'mineral_y', 'oak', 'mixed_nut', 'raisin', 'sugar', 'vanilla', 'slightly', 'floral', 'layer', 'vanilla', 'almond']"
3055,Highland Park 13 Year Old 2004 - Connoisseurs Choice (Gordon & MacPhail),103.14,Island Whisky,Highland Park,Gordon & MacPhail,13.0,60.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['heather', 'y', 'peat', 'backing', 'toffee', 'poached_pear', 'chocolate', 'stick', 'fore', 'smoke', 'subtle', 'fruit', 'treacle', 'spotlight', 'vanilla', 'rich', 'malt', 'peppercorn', 'cinnamon']"
3056,Longmorn 23 Year Old 1991 (cask 54954) - Celebration of the Cask (Càrn Mòr),,Speyside Whisky,Longmorn,Carn Mor,23.0,57.4,,,,,,,,,,,,,,,"['baked', 'good', 'good', 'rye_bread', 'cherry_bakewell', 'cardamom', 'coriander', 'buttered_crumpet', 'apple_turnover', 'gingerbread', 'basically', 'butter', 'mellow', 'finish']"
3057,Highland Park Freya - 15 Year Old (The Valhalla Collection),,Island Whisky,Highland Park,Highland Park,15.0,51.2,,,,,,,,,,,,,,,"['wood', 'fragrant', 'pear', 'starfuit', 'smoke', 'orange_peel', 'proper', 'turkish_delight', 'chamomile', 'orange', 'papaya', 'leather', 'strip', 'grapefruit', 'peach', 'pine', 'pear', 'skin', 'cardamom', 'fruit', 'smoke', 'heather', 'white', 'chocolate', 'freeze', 'strawberry', 'tin', 'strength', 'apricot', 'spice']"
3058,Glen Moray 9 Year Old 2007 - North Star Spirits,60.58,Speyside Whisky,Glen Moray,North Star Spirits,9.0,57.7,,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['orange_oil', 'dark_chocolate', 'vanilla_essence', 'sweet', 'blueberry', 'jam', 'sour', 'edge', 'chocolate', 'raisin', 'stick', 'barley', 'black', 'treacle', 'parma_violets', 'raspberry', 'sour', 'sweet', 'strawberry']"
3059,Speyside 21 Year Old 1996 (cask 12019) - Old Particular (Douglas Laing),109.0,Speyside Whisky,Speyside,Douglas Laing,21.0,51.5,,,,,,,,,,,,,,,"['brandy_butter', 'molasse', 'christmas_cake', 'sweet', 'dark_chocolate', 'christmas_cake', 'forest_floor', 'earth', 'roasted_coffee', 'bean', 'clove', 'caramel']"
3060,Longmorn 20 Year Old 1996 (cask 105064) - Dimensions (Duncan Taylor),,Speyside Whisky,Longmorn,Duncan Taylor,20.0,52.1,,,,,,,,,,,,,,,"['rhubarb_crumble', 'wave', 'caramel', 'black_pepper', 'ginger', 'light', 'elegant', 'floral', 'barley', 'brown_sugar', 'vibrant', 'kiwi', 'sweet', 'nutty', 'finish']"
3061,Glenrothes 1992 (bottled 2016) (cask 10) Ridge Vineyards Wine Cask Finish - The Wine Merchant's Collection,218.29,Speyside Whisky,Glenrothes,Glenrothes,,55.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['chocolate', 'strawberry', 'fresh', 'blueberry', 'home', 'honey', 'scoop', 'vanilla', 'ice_cream', 'classically', 'speysider', 'sloe', 'pear', 'prickle', 'white', 'oak', 'spice', 'red', 'fruit', 'finish']"
3062,Aultmore 20 Year Old 1996 - Exceptional Cask Series (La Maison du Whisky 60th Anniversary),377.23,Speyside Whisky,Aultmore,Aultmore,,50.2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"['dense', 'sumptuous', 'attack', 'pepper', 'clove', 'fruit', 'persimmon', 'guava', 'tone', 'rancio', 'cherry', 'eau', 'de', 'vie', 'mid', 'sauternes', 'wine', 'honey', 'praline', 'flavour', 'lavish', 'chervil', 'verbena', 'lime', 'blossom', 'gradually', 'new', 'fruit', 'flavour', 'melon', 'green', 'grape', 'white', 'peach', 'simultaneously', 'firm', 'unctuous', 'initially', 'malted_barley', 'supreme', 'magnificent', 'fruit', 'noble', 'spice', 'coriander', 'cardamom', 'chocolate', 'long', 'splendid', 'exotic', 'mango', 'passion_fruit', 'citrus', 'fruit', 'tangerine', 'orange', 'head', 'floral', 'petal', 'long', 'silk', 'fine', 'layer', 'plum', 'time', 'pulpy', 'tannin', 'grape', 'mirabelle', 'plum', 'plenty', 'substance', 'autumnal', 'fresh', 'walnut', 'moss', 'mushroom', 'retro', 'nasal', 'olfaction', 'perfectly', 'barley', 'sauternes', 'wine', 'glass', 'rare', 'concentration', 'fruit', 'herb', 'flower', 'lilac', 'iris']"
3063,Blair Athol 26 Year Old 1991 (cask 7297) - Celebration of the Cask (Càrn Mòr),143.04,Highland Whisky,Blair Athol,Carn Mor,26.0,52.7,,,,,,,,,,,,,,,"['brown_sugar', 'floral', 'malt', 'tannin', 'bite', 'oak', 'vegetal', 'earth', 'dusty_oak', 'new_leather', 'angelica', 'walnut', 'gingerbread', 'almond', 'flapjack']"
3064,Clynelish 20 Year Old 1996 (cask 11449) (Adelphi),,Highland Whisky,Clynelish,Adelphi,20.0,50.6,,,,,,,,,,,,,,,"['date', 'pecan', 'twist', 'fresh', 'orange', 'savoury', 'flaky_pastry', 'caraway', 'pecan', 'brownie', 'forest_floor', 'menthol', 'subtle', 'smoke', 'sea_salt', 'finish']"
3065,Glen Moray 24 Year Old 1992 - Small Batch (WM Cadenhead),112.04,Speyside Whisky,Glen Moray,WM Cadenhead,24.0,50.9,,True,,,,,,,,,,,,,"['juicy', 'mango', 'pineapple', 'vanilla', 'rich', 'malt', 'subtle', 'mineral', 'esque', 'caramelised', 'banana', 'forest_floor', 'lemon_drizzle', 'cake', 'cooking', 'herb', 'peach', 'cream', 'sweetie', 'mint_leaf']"
3066,Speyside 15 Year Old 2000 (cask 11483) - Old Particular (Douglas Laing),65.4,Speyside Whisky,Speyside,Douglas Laing,,48.4,False,,,,,,,,,,,,,,"['sweet', 'malt', 'brown_sugar', 'caramelised', 'peel', 'cream', 'vanilla', 'toasted', 'pine_nut', 'pinch', 'nutmeg', 'intermittently', 'dried_apricot', 'pepper', 'oak', 'warmth', 'ice_cream', 'cone', 'honeyed_cereal', 'barley', 'underneath', 'chocolate', 'oak', 'almond', 'pastry', 'thing', 'conclusion']"
3067,Glen Ord 8 Year Old 2009 - Strictly Limited (Càrn Mòr),46.9,Highland Whisky,Glen Ord,Carn Mor,8.0,46.0,,,,,,,,,,,,,,,"['slightly', 'floral', 'aromatic', 'fresh', 'malt', 'orange_blossom', 'caramel', 'volume', 'almond', 'macadamia_nut', 'fresh', 'pear', 'sawdust', 'slightly', 'earth', 'short']"
3068,Strathisla 12 Year Old,37.41,Speyside Whisky,Strathisla,Strathisla,12.0,40.0,,,,,,,,,,,,,,,"['malty_core', 'sultana', 'cinnamon', 'pastry', 'allspice', 'apple', 'pie', 'soft', 'oak', 'peel', 'floral', 'character', 'spice', 'danish_pastry', 'long', 'finish', 'fruit']"
3069,Clynelish 12 Year Old 2005 - Connoisseurs Choice (Gordon & MacPhail),,Highland Whisky,Clynelish,Gordon & MacPhail,12.0,55.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['sherry', 'peel', 'walnut', 'ground', 'cinnamon', 'dark_chocolate', 'mousse', 'christmas_cake', 'sea_salt', 'citrus', 'sweet']"
3070,Benromach Organic 2010 (bottled 2016),53.18,Speyside Whisky,Benromach,Benromach,,43.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['malt', 'present', 'coffee_bean', 'dark_chocolate', 'citrus', 'rounded', 'vanilla', 'pineapple', 'barley', 'sugar', 'sweet', 'clean', 'refreshing']"
3071,Glenrothes 20 Year Old 1997 (cask 9262) - Ibisco Decanter (Signatory),78.91,Speyside Whisky,Glenrothes,Signatory,20.0,43.0,,,,,,,,,,,,,,,"['english', 'muffin', 'melted', 'butter', 'cacao', 'red', 'velvet', 'cake', 'breadcrumb', 'floral', 'malt', 'soon', 'wave', 'raisin', 'fig', 'blackcurrant', 'peppercorn', 'toasted', 'oak']"
3072,Miltonduff 21 Year Old 1995 (cask 13271) - Old Malt Cask (Hunter Laing),98.36,Speyside Whisky,Miltonduff,Hunter Laing,21.0,50.0,,,,,,,,,,,,,,,"['nectarine', 'clementine', 'fresh', 'ginger', 'layer', 'caramel', 'sauce', 'biscotti', 'caramel', 'baked', 'apple', 'warm', 'honey', 'berry', 'jam', 'brioche']"
3073,Islay 10 Year Old 2007 - North Star Spirits,68.92,Scotch Whisky,North Star Spirits,North Star Spirits,10.0,57.6,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"['coastal', 'juicy', 'raspberry', 'mineral_y', 'smoke', 'blood_orange', 'fruit', 'scone', 'red', 'fruit']"
3074,Kilkerran 8 Year Old Cask Strength (56.2%),,Campbeltown Whisky,Kilkerran,Kilkerran,8.0,56.2,,True,,,,,,,,,,,,,"['earth', 'maritime', 'walnut', 'vanilla_pod', 'dusting', 'sugar', 'liquorice', 'milk_chocolate', 'delicate', 'peat', 'fresh', 'sharp_green', 'apple', 'aroma', 'spiced', 'rhubarb', 'cream', 'vanilla', 'custard', 'peat', 'liquorice', 'drizzle_honey']"
3075,Aultmore 11 Year Old 2006 - Single Cask (Master of Malt),74.48,Speyside Whisky,Aultmore,Master of Malt,11.0,57.7,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['bright', 'citrus', 'sugar', 'oak', 'y', 'smoke', 'vanilla', 'ice_cream', 'barley', 'hoppy', 'oil', 'beeswax', 'almond']"
3076,Linkwood 10 Year Old 2006 (bottled 2017) - Hepburn's Choice (Langside),50.14,Speyside Whisky,Linkwood,Langside Distillers,10.0,46.0,,,,,,,,,,,,,,,"['citrus', 'y', 'sweet', 'subtly', 'savoury', 'buttered', 'corn', 'cedar', 'lemongrass', 'chocolate', 'digestive', 'coffee', 'orange', 'black', 'liquorice', 'rye', 'spice']"
3077,Royal Brackla 11 Year Old 2006 - North Star Spirits,53.18,Speyside Whisky,Brackla,North Star Spirits,11.0,55.2,,,,,,,,,,,,,,,"['sultana', 'stem_ginger', 'iced', 'bun', 'oil', 'malt', 'black_pepper', 'honey', 'caraway', 'almond', 'lemongrass', 'honey', 'sultana']"
3078,Glengoyne Cask Strength (Batch 5),56.36,Highland Whisky,Glengoyne,Glengoyne,,59.1,,True,,,,,,,,,,,,,"['sultanas', 'pear_drop', 'chocolate', 'peanut', 'orange_oil', 'fig', 'pepper', 'oak', 'lemon_zest', 'bourbon', 'biscuit', 'long', 'pepper', 'cinnamon']"
3079,Bowmore 15 Year Old (That Boutique-y Whisky Company),,Islay Whisky,Bowmore,That Boutique-y Whisky Company,15.0,48.3,,,,,,,,,,,,,,,"['cedar', 'oak', 'fiery', 'cinnamon', 'salt', 'sea_air', 'orange', 'blossom', 'honey', 'dark_chocolate', 'bitter', 'salted_caramel', 'tow']"
3080,Bunnahabhain 9 Year Old 2008 (cask 11783) - Provenance (Douglas Laing),47.81,Islay Whisky,Bunnahabhain,Douglas Laing,9.0,46.0,False,,,,,,,,,,,,,,"['oil', 'ginger', 'cinnamon', 'blackberry_jam', 'beauty', 'freshly', 'peat', 'white_pepper', 'spice', 'rich', 'malt', 'aroma', 'mask', 'slightly', 'floral', 'eventually', 'suggestion', 'honey', 'clove', 'oak', 'warm', 'smoke', 'layer', 'vanilla', 'almond', 'cooking', 'apple', 'medium', 'finish']"
3081,Macallan 12 Year Old Sherry Oak Gift Pack with 2x Glasses,,Speyside Whisky,The Macallan,The Macallan,12.0,40.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['firm', 'hot', 'pastry', 'marmalade', 'sultana', 'peel', 'sweet', 'barley', 'sugar', 'crisp', 'sweet', 'sultana', 'fresh', 'apple', 'blossom', 'floral', 'sherry', 'calvados', 'tropical_fruit', 'golden_syrup', 'good_length', 'solid', 'oaked']"
3082,Glen Elgin 23 Year Old 1995 (cask 3268) - Cask Strength Collection (Signatory),135.24,Speyside Whisky,Glen Elgin,Signatory,23.0,49.2,,True,,,,,,,,,,,,,"['zest', 'lime', 'sweet', 'juicy', 'fruit', 'apricot', 'plum', 'lemon', 'oak', 'spice', 'sweet', 'honeyed', 'barley', 'freshly_baked', 'cinnamon', 'raisin', 'cookie', 'nectarine', 'fresh', 'hay', 'green_apple', 'skin', 'cream', 'chocolate', 'tannin', 'oak', 'grass']"
3083,Highland Park Loki - 15 Year Old (The Valhalla Collection),,Island Whisky,Highland Park,Highland Park,15.0,48.7,,,,,,,,,,,,,,,"['hit', 'sweet', 'smoke', 'peated', 'cask', 'maturation', 'way', 'cinnamon', 'ginger', 'increasingly', 'nutmeg', 'marmalade', 'salt', 'sea_spray', 'glass', 'orange_peel', 'refined', 'version', 'balsamic', 'present', 'highland', 'parks', 'butter', 'toffee', 'raisin', 'oat', 'actually', 'wax', 'ginger', 'shape', 'stewed', 'apple', 'lemon_zest', 'lime', 'honey', 'milk_chocolate', 'ginger', 'marzipan', 'toasted', 'clove', 'highland', 'park', 'late', 'appearance']"
3084,Bruichladdich 15 Year Old 2002 - Single Cask (Master of Malt),143.27,Islay Whisky,Bruichladdich,Master of Malt,15.0,62.4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['sweet', 'sherry', 'initially', 'seedless_raisin', 'blood_orange', 'plum', 'compote', 'hazelnut', 'brown_sugar', 'support', 'soot', 'tannin', 'antique', 'wood', 'nutmeg', 'bittersweet', 'stewed', 'dark', 'fruit', 'blueberry', 'black_olive', 'pickled', 'walnut', 'plenty', 'sea_salt', 'camphor', 'dusty_oak', 'herbal', 'liqueur', 'element', 'depth', 'cognac', 'sultana', 'menthol', 'tobacco', 'linger']"
3085,Speyburn 10 Year Old 2007 (cask 11641) - Provenance (Douglas Laing),42.01,Highland Whisky,Speyburn,Douglas Laing,10.0,46.0,,,,,,,,,,,,,,,"['fruitier', 'orange', 'blackberry', 'layer', 'chew', 'toffee', 'pecan', 'walnut', 'almond', 'star_anise', 'medium_length', 'plenty', 'barley', 'sugar', 'simple', 'enjoyable']"
3086,Knockando 21 Year Old 1994 Master Reserve Gift Set with 2x Glasses,81.12,Speyside Whisky,Knockando,Knockando,21.0,43.0,,,,,,,,,,,,,,,"['almond', 'clove', 'sherry', 'raisin', 'honey', 'apple', 'ginger', 'oak', 'spice', 'ice_cream', 'praline', 'honey', 'spearmint']"
3087,Laphroaig 2000 (bottled 2018) (cask 18001) - Malts of Scotland,232.29,Islay Whisky,Laphroaig,Malts of Scotland,,51.8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['oil', 'barley', 'espresso', 'tcp', 'root', 'ginger', 'classic', 'medicinal_peat', 'waft', 'christmas_cake', 'fruit', 'ginger', 'nutmeg', 'tow', 'smoke', 'minute']"
3088,Glen Keith 20 Year Old 1996 - Distiller's Art (Langside),85.94,Speyside Whisky,Glen Keith,Langside Distillers,20.0,48.0,,,,,,,,,,,,,,,"['white_grape', 'orange_peel', 'buttered_bread', 'flapjack', 'toasted', 'sugar', 'grist', 'cinnamon', 'bark', 'malt_loaf', 'hot_cross', 'bun']"
3089,Arran 21 Years Old 1996 - The Nectar of the Daily Drams,236.0,Island Whisky,Arran,Arran,21.0,51.7,,,,,,,,,,,,,,,"['christmas_pudding', 'chocolate_mousse', 'golden', 'malt', 'whack', 'nutmeg', 'jam', 'jam', 'toasted', 'cinnamon', 'bbq', 'pineapple', 'strawberry', 'gummy', 'sweet', 'chocolate', 'forest_floor', 'sticky_toffee', 'pudding', 'root', 'ginger', 'plum', 'tomato', 'stem']"
3090,Royal Brackla 11 Year Old 2007 - Old Malt Cask (Hunter Laing),66.44,Speyside Whisky,Brackla,Hunter Laing,11.0,50.0,False,,,,,,,,,,,,,,"['enjoyably', 'oak', 'y', 'orchard_fruit', 'vanilla', 'white', 'chocolate', 'sweet', 'oak', 'spice', 'floral', 'barley', 'core', 'cherry', 'grass', 'citrus', 'peel', 'cream', 'medium_length', 'finish']"
